"","LUV","JBLU","ALK","ALGT","GOL","GLUX","CPA","HA","SKYW","AAPL","KODK","WATT","KOSS","MSN","VUZI","UEIC","FN","PHG","ABBV","LLY","NVS","AZN","ADTN","HIVE","AUDC","ALLT","AVNW","ATEN","DAL","AAL","SAVE","CEA","ZNH","VLRS","UAL","stock.data.a6.df$ARCO"
"457",61.07,19.85,66.959999,232.729996,8.45,0.0388,78.940002,24.200001,50.25,130.786346,7.21,3.23,19.17,1.16,21.879999,55.630001,89.080002,57.290607,104.553696,183.041336,84.68454,51.079437,17.107244,14.25,29.663609,18.129999,31.73,9.293008,45.799999,21.110001,37.290001,22.73,35.41,16.219999,53.110001,5.093816
"458",61.529999,20.280001,69.209999,240.809998,8.76,0.0388,81.150002,25.07,51.630001,133.145569,7.48,3.32,18.799999,1.15,23.129999,55.41,91.160004,57.639652,105.817268,184.675552,84.722923,50.643356,17.341188,15.85,30.153751,18.620001,33.18,9.43112,46.610001,22.040001,37.610001,22.629999,35.610001,16.32,53.779999,5.301525
"459",61.970001,20.57,69.480003,240.589996,8.84,0.0389,82.010002,25.360001,52.040001,133.542053,7.84,3.36,20.24,1.17,25.82,55.540001,92.110001,55.451042,105.826775,183.207687,84.28141,50.749954,17.12674,15.85,31.859457,18.469999,33.380001,9.085838,46.34,21.76,37.150002,22.5,34.91,16.84,53.48,5.36087
"460",62.400002,20.120001,69.080002,239.389999,8.71,0.0379,83.980003,25.139999,51.669998,133.21492,7.74,3.22,19.790001,1.16,24.02,54.860001,92.279999,53.988827,105.874275,178.305084,83.158432,50.749954,17.20472,15.95,29.702818,18.34,33.540001,8.651771,46.439999,21.700001,35.049999,22.66,34.630001,16.67,53.549999,5.350979
"461",61.77,20.02,68.650002,235.070007,8.96,0.043,85.25,24.73,51.049999,132.412018,7.82,3.22,19.5,1.18,24.59,54.93,92.150002,53.781288,106.339806,176.680649,83.3312,50.468929,17.194971,14.95,29.722424,18.51,33.240002,8.730692,46.380001,21.299999,35.639999,22.33,34.560001,16.59,53.689999,5.627924
"462",62.27,19.91,68.57,235.529999,8.92,0.043,87.300003,24.809999,50.950001,132.312881,7.53,3.19,19.280001,1.16,23.68,55.990002,91.949997,53.743553,105.351738,178.295288,82.572945,49.780891,16.658852,18.75,30.202766,18.43,32.41,8.562984,46.919998,21.719999,35.82,21.82,33.790001,16.27,54.400002,5.667488
"463",62.779999,20.360001,69.139999,235.729996,8.6,0.043,86.5,25.110001,49.66,130.310532,7.46,3.12,18.700001,1.13,23.07,56.849998,85.620003,53.432243,105.931274,178.853058,81.81469,51.428299,17.058506,18.65,29.310701,18.09,32.68,8.503792,46.57,21.950001,34.860001,22.74,33.860001,16.290001,54.459999,5.766397
"464",62.150002,19.700001,68.690002,235.669998,8.61,0.0342,85.279999,25.360001,49.990002,131.381104,7.43,3.02,18.6,1.18,21.5,57.389999,86.110001,54.111465,108.952461,181.935547,82.918472,52.038811,16.522383,17.1,29.27149,17.969999,32.779999,8.602444,44.66,21.42,34.32,21.91,33.580002,16.34,52.799999,5.618033
"465",60.82,19.049999,66.559998,230.360001,8.5,0.0342,83.379997,24.620001,48.060001,126.732117,7.16,2.96,17.959999,1.12,21.690001,57.369999,84.940002,53.149231,108.211418,184.166687,82.189011,51.292629,16.834309,16.700001,30.006708,18.1,34.029999,8.760287,45.200001,21.57,34.509998,21.51,33.639999,16.93,53.27,5.825742
"466",60.830002,19.32,66.910004,234,8.95,0.03475,82.07,25.17,49.02,126.979935,7.02,2.75,17.059999,1.12,20.780001,57.25,85.860001,54.30014,109.99752,188.677902,83.024055,51.990356,17.146235,15.6,30.398827,17.92,28.35,8.927995,44.93,21.49,34.610001,21.799999,33.380001,17.219999,53.049999,5.974106
"467",60.689999,19.33,67.040001,221,9.12,0.03475,85.730003,24.98,49.220001,128.605606,6.87,2.58,16.690001,1.15,19.9,58.57,86.230003,54.53598,110.282532,189.734772,83.839897,51.825619,19.427202,16.25,31.026211,18.110001,32.259998,9.006916,46.110001,22,35.130001,21.709999,33.310001,17.58,54.73,6.251051
"468",61.66,19.559999,67.900002,224.740005,9.66,0.0349,88.470001,25,49.549999,129.290726,7.28,2.7,17.219999,1.14,18.82,50.580002,85.25,55.168037,109.969025,191.231949,84.425385,52.145409,19.095779,15.5,30.477249,18,29.77,8.780017,45.43,22,34.43,21.84,33.369999,17.559999,54.029999,6.280724
"469",61.349998,19.27,67.089996,219.490005,9.68,0.0222,85.889999,24.030001,48.689999,125.95443,7.02,2.5,16.1,1.05,17.290001,47.73,82.919998,54.152966,110.415543,190.58609,84.444588,52.697777,18.978806,15.7,30.634094,17.42,29.700001,8.799747,44.52,21.57,33.48,21.51,33.200001,17.76,52.700001,6.448869
"470",59.779999,19.049999,65.540001,224.130005,9.58,0.0349,83.330002,24.049999,47.860001,125.02108,7.19,2.63,16.77,1.11,16.92,47.57,82.040001,53.144619,109.15197,190.576309,83.897491,52.426437,18.033278,14.6,30.379219,16.049999,28.209999,8.750422,43.029999,20.76,32.650002,21.57,32.709999,17.07,51.009998,6.033451
"471",58.209999,18.4,64.769997,214.210007,9.07,0.018,80.940002,22.889999,46.220001,121.903244,6.78,2.37,16.32,1.07,15.66,46.57,77.5,52.270721,109.218475,189.059525,84.051056,52.814064,18.530413,12.8,30.487049,16.25,28.49,8.809613,43.970001,21.209999,32.990002,21.6,32.450001,17.290001,52.43,6.092796
"472",59.93,18.950001,67.160004,222.830002,9.08,0.018,80.050003,23.66,47.84,124.087708,6.44,2.26,18.25,1.02,15.17,46.5,78.699997,53.394302,110.776558,191.60524,84.84771,53.34705,19.544172,14.35,31.192862,17.08,31.33,9.075973,46.310001,22.4,34.970001,22.08,33,18,55.279999,6.112578
"473",62.299999,19.68,69.839996,229.199997,9.66,0.018,82.68,24.629999,49.599998,126.550201,6.75,2.5,18.549999,1.06,15.7,46.650002,81.709999,54.133759,110.615051,192.853516,85.385201,53.502102,19.700138,12.85,31.349707,16.77,31.85,9.18449,46.75,23.35,35.669998,22.27,33.189999,17.959999,56.57,6.24116
"474",62.099998,19.91,71.669998,229.330002,9.64,0.044,83.010002,24.92,49.740002,125.378532,6.87,2.57,18.799999,1.13,15.59,48.16,81.5,54.220188,111.052078,192.18515,84.991684,54.151379,19.027546,12.9,31.271284,17.09,32.220001,9.16476,46.73,23.559999,35.709999,22.709999,34.360001,17.59,56.380001,6.448869
"475",62.07,20.040001,70.290001,222.419998,9.81,0.044,81.360001,25,49.200001,123.968559,6.87,2.65,18.24,1.13,16.57,47.509998,81.010002,54.152966,111.356094,191.300537,85.135651,54.257973,19.105886,12,31.202663,17.26,33.240002,9.233815,46.139999,22.969999,35.610001,22.98,34.759998,17.74,55.790001,6.438979
"476",60.389999,19.77,69.330002,221.119995,9.8,0.044,79.470001,25.17,48.990002,123.809692,6.59,2.57,17.209999,1.09,16.030001,48.369999,83.5,53.595978,110.064026,193.148376,84.137444,54.597145,19.399675,12.7,32.369209,17.85,34.75,9.233815,45.41,22.6,35.150002,23.059999,34.880001,18.219999,55.09,6.231269
"477",59.919998,19.58,68.43,218.830002,9.88,0.044,80.360001,24.799999,48.02,126.411179,6.69,2.62,17.34,1.1,16.629999,48.200001,84.5,54.613922,111.261086,196.116714,84.406197,55.663113,19.105886,11.75,32.486843,18.18,35.669998,9.28314,45.209999,22.57,34.700001,22.889999,34.84,17.950001,55.299999,6.082906
"478",60.09,19.4,68.07,216.720001,9.53,0.044,80.489998,24.709999,48.68,124.544464,6.71,2.69,17.15,1.13,16,50.43,84.830002,54.671543,110.320534,196.460739,84.569359,55.624352,19.526983,13.55,32.124134,18.549999,34.959999,9.411389,46.169998,22.99,35.369999,22.969999,34.84,17.26,56.139999,6.152142
"479",60.68,20.030001,69.25,221.690002,9.47,0.01865,81.169998,25.34,48.240002,126.202667,6.48,2.55,16.91,1.1,16.41,50.43,86.120003,54.921227,110.121033,197.581238,84.482971,55.692188,19.115681,12.5,31.418325,18.52,34.580002,9.371928,46.669998,23.209999,35.150002,22.91,35.27,17.129999,56.98,6.112578
"480",60.549999,19.860001,68.25,219.910004,9.69,0.0689,81.330002,26.25,47.990002,126.004082,6.66,2.58,20.780001,1.06,17.040001,49.790001,85.580002,54.978848,108.838448,195.812012,84.924492,55.149509,19.683668,13.25,31.830051,18.799999,35.98,9.608691,47.490002,23.9,35.689999,22.969999,35.529999,17.049999,58.009998,6.112578
"481",61.209999,20.33,69.639999,224.960007,10.43,0.016,82.309998,26.559999,48.639999,125.95443,7.02,2.73,20.68,1.09,18.76,50.369999,87.629997,54.911625,108.971451,197.551758,85.577171,54.790958,19.66408,13.6,31.692812,19.15,36.580002,9.71721,48.049999,24.43,36.02,23.290001,35.759998,17.040001,59.130001,6.082906
"482",61.73,20.549999,70.43,225.220001,10.38,0.016,82.809998,27,49.560001,124.395523,7.42,2.78,22.82,1.18,19.09,50.439999,89,53.259857,106.71032,195.792374,84.924492,55.130131,19.399675,12.55,31.653597,19.280001,36.959999,9.598827,47.68,24.24,35.709999,23.1,35.529999,17.25,58.349998,6.399415
"483",61.459999,20.1,69.199997,221.460007,10.24,0.015,82.260002,25.799999,49.029999,123.730255,7.12,2.73,23.07,1.13,17.459999,50.060001,89.690002,54.239395,107.546371,196.323135,84.828506,55.01384,19.673874,12.4,31.075226,18.879999,36.41,9.579097,47.700001,24.67,36.959999,22.639999,34.57,17.82,59.669998,6.577451
"484",61.349998,20.24,69.540001,228.220001,10.26,0.066,84.449997,26.299999,50.959999,123.40258,7.51,2.82,24.15,1.17,18.799999,50.009998,90.32,54.33543,106.60582,195.025711,84.578964,54.50993,19.66408,12.85,31.516357,18.6,36.040001,9.598827,47.77,25.82,36.439999,22.82,35.200001,17.559999,60.290001,6.706033
"485",60.869999,19.92,67.839996,221.649994,10.7,0.096,81.440002,25.77,49.790001,124.177063,8.66,2.8,40.720001,1.2,19.99,50.360001,90.879997,53.567165,105.836273,195.723557,85.318016,54.364567,19.703253,12.55,32.261375,18.459999,35.200001,9.707345,46.130001,24.93,35.740002,22.389999,34.700001,16.77,57.73,6.547778
"486",58.259998,19.040001,65.459999,216.020004,10.23,0.05,78.059998,25.92,49.099998,122.667801,8.06,2.81,30.83,1.24,18.870001,50.279999,91.849998,53.595978,106.60582,199.232483,85.721138,54.50993,20.094967,12.45,32.477047,18.809999,37.16,9.865188,45.98,24.299999,35.330002,22.200001,34.52,16.68,56.93,6.597233
"487",58.549999,19.059999,65.449997,217.149994,10.51,0.05,75.970001,26.040001,48.02,125.001221,8.3,2.8,26.950001,1.25,18.73,50.709999,93.650002,54.095348,106.748322,198.564133,86.191452,55.042912,20.995913,12.1,32.682903,19.07,38.099998,10.072356,46.080002,24.25,35.459999,22.17,33.689999,16.73,57.299999,6.527997
"488",58.279999,19.16,65.559998,215.919998,10.93,0.035,77.220001,26,48.139999,125.011154,8.67,3.03,27.6,1.3,19.4,51.169998,94.080002,54.008919,107.365868,218.71344,86.066673,54.655289,20.760885,12,33.045609,19.27,38.669998,9.96384,47.040001,24.219999,35.470001,22.469999,34.509998,17.030001,57.73,6.498324
"489",58.900002,19.33,66.300003,218.190002,10.82,0.035,77.480003,28.83,49.349998,125.845215,11.05,2.98,28.33,1.27,18.870001,51.84,95.43,53.855267,106.729324,216.924561,86.085869,54.568077,20.457302,12.3,32.653492,18.959999,37.900002,10.121683,46.52,23.85,34.799999,22.35,34.060001,17.18,57.23,6.488433
"490",58.419998,18.83,65.620003,214.539993,10.77,0.02,76.660004,29.92,48.689999,126.232468,9.77,3.36,26.32,1.24,18.99,50.240002,94.339996,54.37384,108.306419,222.133896,88.523804,55.818165,20.496475,12.2,33.173046,19.370001,37.740002,10.417639,46.279999,23.459999,34.099998,22.200001,33.900002,17.41,56.259998,6.448869
"491",57.5,18.440001,64.900002,206.869995,10.4,0.035,75.739998,26.200001,47.389999,125.219673,9.14,2.96,24.620001,1.22,17.959999,49.029999,93.959999,54.767574,110.434547,229.544922,89.742767,57.019806,20.907778,12,32.77113,19.379999,38.869999,10.358447,46.5,23.530001,34.349998,22.25,33.549999,17.969999,56.52,6.310397
"492",57.57,18.65,65.480003,211.029999,10.04,0.035,77,28.83,48.540001,126.450905,9.24,3,25.290001,1.16,18.690001,48.919998,94.089996,54.258602,109.655495,220.256577,88.965317,56.951973,21.142805,13.05,33.016201,20.469999,41.889999,10.338716,45.900002,22.99,34,22.299999,33.68,18.17,55.740002,6.34996
"493",57.279999,18.33,64.449997,207.300003,10.21,0.03,77.199997,27.370001,47.610001,129.558792,9.21,2.94,25.280001,1.17,17.27,48.93,94.559998,52.097862,109.63649,222.232208,89.829147,56.94228,20.986118,13,32.810341,19.309999,41.110001,10.171009,45.529999,22.790001,33.990002,21.940001,33.380001,18.42,55.290001,6.300506
"494",57.119999,18.07,64.330002,202.5,10.03,0.0215,75.510002,27.389999,47.23,128.724747,8.81,2.9,24.41,1.16,16.629999,49.099998,94.290001,52.117069,110.045029,219.696335,90.136292,57.019806,20.897984,12.2,32.878963,19.57,41.689999,10.427504,45.52,22.83,34.220001,21.74,34.5,18.700001,55.599998,6.320287
"495",56.669998,18.030001,63.93,202.520004,9.93,0.02,75.389999,27.549999,47.110001,129.231155,9.11,2.94,23.200001,1.24,16.9,48.939999,94.18,51.435234,109.759995,216.983551,90.021111,56.603111,20.467096,12.75,32.937778,19.65,41.07,10.703729,44.57,22.23,33.369999,21.780001,33.5,18.85,54.240002,6.340069
"496",55.57,17.33,62.639999,200.610001,9.81,0.025,76.830002,27.049999,46.25,130.859573,9,2.9,23.9,1.22,16.26,49.369999,93.900002,51.0415,109.161461,218.408737,90.366646,56.544968,19.634701,12.15,33.016201,20.219999,36.580002,10.397908,44.959999,22.290001,33.150002,21.98,33.470001,18.360001,54.919998,6.191706
"497",55.189999,17.309999,63.310001,194.850006,9.81,0.03,78.010002,26.790001,45.560001,129.53894,8.76,2.72,22.82,1.22,15.75,48.439999,91.169998,49.082428,107.470375,214.81134,89.272461,56.564346,20.07538,11.95,34.172943,19.24,36.09,10.536021,45.77,22.450001,34.080002,22.25,33.369999,18.59,55.689999,6.162033
"498",56.299999,17.65,65.019997,202.979996,10.13,0.04125,80.540001,27.610001,46.66,131.365967,8.56,2.77,22.75,1.27,16.120001,49.529999,93.760002,49.024807,108.999962,218.86087,90.136292,56.506207,20.506268,11.45,34.094521,19.17,33.459999,10.200604,45.369999,22.110001,33.549999,21.67,32.650002,18.360001,55.169998,6.152142
"499",55.75,17.459999,64.209999,199.649994,10.04,0.04125,80.199997,27.379999,46.259998,133.034073,8.93,2.77,24,1.21,16.139999,48.709999,93.400002,48.65028,108.971451,217.651917,89.387634,56.099197,20.281031,11.65,34.143539,19.129999,33.889999,10.78265,45.27,22.200001,32.959999,21.700001,32.419998,18.58,55.119999,6.191706
"500",55.189999,17.32,63.779999,198.059998,10.06,0.04125,78.690002,27.65,45.919998,132.756073,9.05,2.96,24.780001,1.22,17.58,48.029999,93.32,48.026062,108.306419,213.386169,88.677368,56.186417,20.604197,11.8,34.270977,18.969999,35,10.683999,44.91,22.35,32.77,21.799999,32.700001,18.719999,54.34,6.330178
"501",54.66,17.370001,63.549999,197.539993,10.11,0.04125,77.93,27.639999,46.34,132.468124,9.17,2.89,23.49,1.2,17.48,48.23,95.050003,48.294956,109.00946,228.98468,88.74456,56.612801,20.780468,11.35,34.319984,19.16,33.919998,10.78265,44.43,22.219999,32.009998,21.65,32.490002,18.709999,53.880001,6.082906
"502",54.549999,17.18,63.27,190.270004,9.68,0.048,77.050003,26.75,44.950001,132.170242,8.95,2.83,24.68,1.21,17.57,49.279999,95.290001,48.592659,107.337357,226.281723,88.773354,57.51403,21.181974,11.7,34.496441,19.799999,34.869999,10.851707,43.119999,21.389999,31.379999,21.450001,32.080002,18.790001,52.490002,6.053233
"503",53.23,16.93,61.450001,191.149994,9.57,0.048,75.709999,25.41,43.490002,133.828461,8.81,2.94,24.290001,1.19,18.34,48.110001,95.970001,48.10289,107.356361,224.315933,88.590988,58.211754,20.241859,13.75,34.829735,19.75,34.34,11.216718,42.869999,21.08,30.68,21.299999,31.26,18.68,52.150002,5.924651
"504",52.919998,16.709999,60.130001,190.5,9.3,0.048,75.18,24.43,42.75,135.367508,8.64,2.85,23.290001,1.28,18.799999,47.93,96.669998,48.026062,106.691322,225.446259,88.139877,58.318356,20.222275,14.3,32.437832,19.83,32.77,11.108201,43.259998,21.209999,30.440001,21.1,31.07,19.209999,52.290001,5.904869
"505",53.09,16.780001,60.310001,194,9.22,0.048,75.330002,24.370001,43.07,135.993057,8.32,2.87,23.219999,1.18,18.35,48.5,95.870003,47.728363,107.014343,225.593704,87.573578,58.047024,20.281031,15.5,32.77113,19.52,32.330002,11.266045,44.23,21.51,31.290001,21.17,31.15,19.75,53.080002,5.914761
"506",53.860001,17.120001,61.43,197.529999,8.98,0.048,75.639999,24.889999,44.779999,136.300873,8.32,2.78,21.9,1.19,18.139999,49.049999,95.900002,47.094547,108.553436,227.176178,87.96711,58.444336,19.899109,15.35,32.594677,19.65,31.879999,11.433753,44.150002,21.48,30.959999,21.129999,31.24,19.91,52.77,6.043342
"507",53.66,17.1,60.709999,195.130005,9.24,0.035,74.650002,24.290001,43.52,138.971878,8.05,2.71,21.190001,1.17,17.73,48.130001,95.330002,46.633591,109.417984,229.957764,88.283852,58.909485,19.69346,14.45,32.584873,20.02,32.790001,11.532404,43.240002,21.01,30.280001,20.58,30.639999,20.24,51.439999,5.954324
"508",52.360001,16.57,59.189999,191.279999,8.62,0.035,72.230003,23.75,42.419998,141.017334,8.02,2.74,20.719999,1.21,17.92,47.369999,92.830002,45.7981,109.95002,231.392761,87.899925,58.047024,19.017752,13.55,32.565266,19.790001,30.76,11.611325,42.540001,20.309999,29.059999,20.370001,30.48,21.309999,50.299999,5.944433
"509",51.380001,16.16,57.619999,189.330002,8.63,0.035,71.550003,22.25,42.029999,143.549347,7.84,2.56,20.16,1.23,17.34,47.34,91.510002,45.663654,110.919067,231.785904,88.245453,57.911346,18.782724,12.45,32.251575,19.049999,31.309999,11.394293,42.07,20.35,28.559999,19.940001,29.91,21.799999,49.66,5.776288
"510",51.189999,16.059999,57.779999,188.699997,8.3,0.035,70.910004,21.91,41.240002,142.228714,8.01,2.46,21.219999,1.24,17.209999,46.619999,91.279999,44.54007,110.539047,233.06369,88.638977,57.426815,19.291954,12.5,32.447628,19.33,31.9,11.700112,42.919998,20.889999,29.6,19.93,30.469999,22.76,51.099998,5.885087
"511",52.84,16.469999,59.380001,192.529999,8.3,0.035,72.419998,22.809999,42.759998,144.085526,8.11,2.62,20.530001,1.27,16.879999,46.77,92.809998,44.511257,110.757561,230.970123,89.013306,57.78537,19.076511,12.6,32.565266,19.43,32.119999,11.187123,42.849998,20.84,29.42,19.809999,30.35,22.48,50.619999,5.776288
"512",52.98,16.5,59.669998,193.240005,8.6,0.04,72.169998,22.889999,42.66,143.479828,7.98,2.47,20.49,1.5,16.780001,47.470001,93.139999,44.828171,111.755119,231.972672,89.243668,58.628456,18.812101,11.9,32.388817,18.83,31.43,11.08847,41.330002,20.02,28.389999,19.959999,29.77,21.879999,48.5,5.667488
"513",51.57,15.85,57.619999,189.25,8.53,0.035,70,22.209999,41.41,144.611786,7.69,2.33,19.75,1.42,15.73,46.799999,93.010002,44.386417,112.021149,231.274841,88.946114,58.735054,19.262575,11.6,31.918278,18.549999,30.139999,10.930628,40.68,20.620001,27.950001,19.959999,30.32,22.01,48.16,5.657597
"514",51.98,15.62,57.549999,186.429993,8.84,0.015,69.790001,21.209999,41.48,148.096985,7.42,2.43,19.190001,1.23,15.07,46.560001,92.720001,44.511257,112.741623,232.306854,88.74456,57.950111,18.753344,10.95,31.38892,18.4,29.75,10.871437,41.349998,20.459999,27.870001,19.879999,29.709999,21.950001,47.709999,5.667488
"515",51.779999,15.58,56.91,188.020004,8.57,0.015,69.32,20.91,41.650002,147.431732,7.39,2.51,19.27,1.46,14.76,46.5,91.309998,44.299988,112.568703,227.51033,87.583183,55.197964,18.077637,10.8,31.310495,18.030001,29.08,10.555751,40.060001,19.790001,26.360001,20,29.190001,22.6,46.009998,5.608142
"516",49.91,14.84,54.619999,182.259995,8.36,0.015,67.809998,19.59,39.400002,145.356476,7.06,2.38,18.16,1.36,14.12,46.040001,90.339996,44.45364,112.876114,228.483414,88.015099,55.033222,18.792517,9.9,31.428131,17.549999,28.610001,10.585346,38.560001,18.969999,25.42,20.27,29.4,20.860001,43.459999,5.439997
"517",48.5,14.4,52.830002,174.940002,7.81,0.03,66.099998,18.43,37.18,141.444305,7.12,2.35,18.51,1.24,14.5,44.66,89.849998,44.098316,110.87796,230.134689,86.9785,54.732811,20.006832,10.95,31.908472,17.690001,30.049999,10.693863,40.66,20.559999,27,20.620001,29.530001,22.379999,46.32,5.47956
"518",51.43,15.35,55.48,188.449997,8.18,0.0275,68.739998,19.219999,39.830002,145.118164,7.54,2.39,19.389999,1.23,15.01,46.669998,92.019997,44.194351,111.483177,230.999619,86.613762,55.760021,20.986118,11.45,31.888865,18,31.26,11.058876,41.610001,21.4,28.360001,20.08,29.16,22.299999,48.099998,5.736724
"519",53.130001,15.87,57.59,196.360001,8.3,0.0039,71.400002,20.299999,40.75,144.373459,7.79,2.5,19.17,1.25,15.58,46.799999,93.949997,44.588085,112.386185,233.230759,86.844124,55.98291,20.84902,11.3,31.781033,17.940001,30.93,11.147663,41.060001,21.16,28.049999,19.790001,29.24,22.299999,47.950001,5.79607
"520",51.290001,15.66,57.98,190.899994,8.18,0.02,71.080002,19.860001,39.82,145.76358,7.35,2.41,18.99,1.36,14.71,45.900002,91.440002,45.231506,112.914543,234.410248,87.420013,56.16703,21.691206,10.9,31.653597,17.42,30.98,11.236448,40.41,21.200001,27.790001,19.43,28.040001,22.26,47.529999,5.697161
"521",50.700001,15.53,58.25,189.509995,8.1,0.01,70.480003,19.67,39.389999,147.511169,7.27,2.35,18.360001,1.38,14.37,45.740002,92.220001,46.038181,113.538971,239.973419,87.89032,56.42868,22.288568,12.75,31.26148,17.469999,30.799999,11.206854,41.669998,22.08,28.940001,19.07,27.5,22.379999,49.459999,5.815852
"522",51.779999,16.07,60.560001,194.100006,8.41,0.01,72.050003,20.84,40.68,147.938141,7.28,2.29,19.120001,1.34,14.56,45.66,92.629997,44.309589,113.154701,239.049515,87.304832,55.033222,21.847891,11.7,30.781137,17.35,30.799999,10.999683,40.959999,21.459999,28.030001,18.65,27.08,22.280001,48.650002,5.707051
"523",51.150002,14.96,59.32,192.350006,8.15,0.01,71.800003,20.360001,40.139999,145.733795,7.18,2.29,18.33,1.29,14.2,44.25,90.290001,43.704582,113.318016,239.413177,87.650368,55.682495,21.593275,12,31.418325,18.110001,35.16,12.311754,41.299999,21.629999,28.51,18.83,27.559999,22.84,49.139999,5.894979
